Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel,Region_and_Sales_Rep,Revenue,Cost,Profit,Profit_Margin,Year,Month,Month_Name,Year_Month
1009,2023-03-30,Charlie,South,2279.1,10,Clothing,4364.35,4710.1,New,0.07,Credit Card,Online,South-Charlie,47101.0,43643.5,3457.5,7.340608479650114,2023,3,Mar,2023-03
1085,2023-03-30,David,West,9278.4,45,Clothing,4763.11,5119.91,Returning,0.29,Cash,Retail,West-David,230395.94999999998,214339.94999999998,16056.0,6.9688724997119085,2023,3,Mar,2023-03
1004,2023-03-31,Charlie,East,6744.46,12,Clothing,4553.23,5038.74,New,0.09,Credit Card,Retail,East-Charlie,60464.88,54638.759999999995,5826.120000000003,9.635543806586572,2023,3,Mar,2023-03
1025,2023-03-31,David,West,4929.56,4,Furniture,2751.06,2976.01,Returning,0.28,Credit Card,Online,West-David,11904.04,11004.24,899.8000000000011,7.558778364320021,2023,3,Mar,2023-03
1047,2023-03-31,Alice,East,3546.15,37,Electronics,3114.88,3256.78,Returning,0.26,Credit Card,Online,East-Alice,120500.86,115250.56,5250.300000000003,4.357064339623803,2023,3,Mar,2023-03
1016,2023-03-31,Eve,East,4309.76,38,Electronics,3883.38,4152.72,Returning,0.26,Cash,Online,East-Eve,157803.36000000002,147568.44,10234.920000000013,6.485869502398435,2023,3,Mar,2023-03
1048,2023-04-02,David,South,9673.65,45,Electronics,4262.21,4533.31,Returning,0.27,Credit Card,Online,South-David,203998.95,191799.45,12199.5,5.980177839150643,2023,4,Apr,2023-04
1005,2023-04-02,David,South,1646.45,46,Furniture,4691.42,5026.1900000000005,Returning,0.22,Bank Transfer,Retail,South-David,231204.74000000002,215805.32,15399.420000000013,6.660512236903106,2023,4,Apr,2023-04
1062,2023-04-02,Bob,East,6991.95,10,Clothing,1524.88,1636.14,New,0.2,Bank Transfer,Online,East-Bob,16361.400000000001,15248.800000000001,1112.6000000000004,6.800151576270981,2023,4,Apr,2023-04
1059,2023-04-02,Eve,West,3595.2,12,Food,3496.15,3955.75,Returning,0.28,Cash,Retail,West-Eve,47469.0,41953.8,5515.199999999997,11.618529987992158,2023,4,Apr,2023-04
1034,2023-04-02,Charlie,West,2184.02,7,Electronics,2492.36,2738.6800000000003,Returning,0.11,Cash,Online,West-Charlie,19170.760000000002,17446.52,1724.2400000000016,8.994113952707151,2023,4,Apr,2023-04
1099,2023-04-03,Alice,North,2571.72,30,Furniture,4495.82,4794.009999999999,New,0.18,Bank Transfer,Retail,North-Alice,143820.3,134874.59999999998,8945.700000000012,6.22005377544061,2023,4,Apr,2023-04
1095,2023-04-03,Charlie,East,5873.59,9,Food,2650.95,2860.4199999999996,New,0.12,Cash,Retail,East-Charlie,25743.779999999995,23858.55,1885.229999999996,7.323050461121079,2023,4,Apr,2023-04
1051,2023-04-04,Bob,East,198.25,12,Electronics,3544.48,3723.66,Returning,0.19,Cash,Online,East-Bob,44683.92,42533.76,2150.159999999996,4.8119323461325605,2023,4,Apr,2023-04
1078,2023-04-04,David,East,9631.41,49,Furniture,1833.95,2147.14,Returning,0.18,Credit Card,Retail,East-David,105209.86,89863.55,15346.309999999998,14.586380021796433,2023,4,Apr,2023-04
1058,2023-04-05,Alice,North,2072.23,33,Furniture,1011.65,1084.28,Returning,0.07,Bank Transfer,Retail,North-Alice,35781.24,33384.45,2396.790000000001,6.698454273803818,2023,4,Apr,2023-04
1087,2023-04-05,Eve,East,848.49,43,Furniture,481.0,531.02,New,0.17,Cash,Online,East-Eve,22833.86,20683.0,2150.8600000000006,9.419607547738318,2023,4,Apr,2023-04
1052,2023-04-05,Charlie,South,4744.16,26,Clothing,4771.99,5079.65,New,0.29,Credit Card,Online,South-Charlie,132070.9,124071.73999999999,7999.1600000000035,6.056716506058491,2023,4,Apr,2023-04
1062,2023-04-05,Bob,North,2959.96,48,Food,2487.19,2521.4500000000003,New,0.29,Cash,Online,North-Bob,121029.6,119385.12,1644.4800000000105,1.3587419936941132,2023,4,Apr,2023-04
1086,2023-04-06,Charlie,West,7212.69,32,Electronics,3743.59,4116.38,Returning,0.11,Cash,Online,West-Charlie,131724.16,119794.88,11929.279999999999,9.056258168585018,2023,4,Apr,2023-04
1026,2023-04-06,Bob,South,927.19,4,Electronics,3993.39,4288.3,New,0.13,Credit Card,Online,South-Bob,17153.2,15973.56,1179.6400000000012,6.8770841592239425,2023,4,Apr,2023-04
1068,2023-04-06,Alice,South,9093.5,31,Clothing,3169.37,3304.15,Returning,0.25,Credit Card,Retail,South-Alice,102428.65000000001,98250.47,4178.180000000008,4.079112631085158,2023,4,Apr,2023-04
1033,2023-04-07,Bob,East,5509.66,4,Food,2000.75,2426.99,Returning,0.17,Bank Transfer,Online,East-Bob,9707.96,8003.0,1704.9599999999991,17.562495107107974,2023,4,Apr,2023-04
1051,2023-04-07,Alice,West,5262.45,23,Electronics,3325.43,3401.1,New,0.1,Cash,Online,West-Alice,78225.3,76484.89,1740.4100000000035,2.2248684249213535,2023,4,Apr,2023-04
1061,2023-04-08,Charlie,East,3988.03,29,Clothing,1221.74,1611.92,New,0.15,Cash,Retail,East-Charlie,46745.68,35430.46,11315.220000000001,24.205915926348702,2023,4,Apr,2023-04
1009,2023-04-08,Charlie,South,2945.87,32,Clothing,3219.88,3384.5,Returning,0.14,Cash,Retail,South-Charlie,108304.0,103036.16,5267.8399999999965,4.8639385433594295,2023,4,Apr,2023-04
1096,2023-04-08,Charlie,South,5935.59,45,Clothing,357.92,461.3,Returning,0.28,Cash,Online,South-Charlie,20758.5,16106.400000000001,4652.0999999999985,22.410578799046167,2023,4,Apr,2023-04
1007,2023-04-08,Charlie,East,3758.78,13,Clothing,3597.2,4071.82,Returning,0.29,Bank Transfer,Online,East-Charlie,52933.66,46763.6,6170.060000000005,11.656212700954374,2023,4,Apr,2023-04
1098,2023-04-08,Eve,North,9452.89,5,Electronics,2947.22,3145.27,New,0.1,Credit Card,Retail,North-Eve,15726.35,14736.099999999999,990.2500000000018,6.296756717229375,2023,4,Apr,2023-04
1059,2023-04-09,Charlie,South,8063.7,1,Electronics,332.62,612.46,Returning,0.24,Cash,Retail,South-Charlie,612.46,332.62,279.84000000000003,45.691147176958495,2023,4,Apr,2023-04
1039,2023-04-09,Alice,North,763.04,3,Food,391.19,471.75,Returning,0.27,Cash,Online,North-Alice,1415.25,1173.57,241.68000000000006,17.076841547429787,2023,4,Apr,2023-04
1067,2023-04-11,Bob,East,8963.93,17,Food,2831.58,3186.15,New,0.24,Bank Transfer,Retail,East-Bob,54164.55,48136.86,6027.690000000002,11.128477943599647,2023,4,Apr,2023-04
1002,2023-04-11,Bob,North,1942.75,21,Food,914.22,971.57,Returning,0.14,Cash,Online,North-Bob,20402.97,19198.62,1204.3500000000022,5.902817089864868,2023,4,Apr,2023-04
1014,2023-04-11,Alice,South,9582.12,38,Food,2091.21,2527.0,Returning,0.01,Credit Card,Online,South-Alice,96026.0,79465.98,16560.020000000004,17.245350217649392,2023,4,Apr,2023-04
1083,2023-04-11,Bob,West,618.31,29,Furniture,2408.81,2624.09,Returning,0.14,Cash,Online,West-Bob,76098.61,69855.49,6243.119999999995,8.20398690593691,2023,4,Apr,2023-04
1063,2023-04-12,Charlie,North,5886.04,40,Electronics,2101.32,2440.63,New,0.26,Bank Transfer,Retail,North-Charlie,97625.20000000001,84052.8,13572.400000000009,13.90255794610409,2023,4,Apr,2023-04
1081,2023-04-12,Bob,South,9680.84,19,Food,2443.69,2462.34,New,0.07,Bank Transfer,Retail,South-Bob,46784.46000000001,46430.11,354.3500000000058,0.7574096184929905,2023,4,Apr,2023-04
1008,2023-04-13,Charlie,South,5104.54,24,Furniture,4739.13,4868.95,New,0.14,Credit Card,Retail,South-Charlie,116854.79999999999,113739.12,3115.679999999993,2.666283284897149,2023,4,Apr,2023-04
1091,2023-04-13,Eve,West,9146.51,36,Electronics,3951.59,4387.01,New,0.07,Bank Transfer,Retail,West-Eve,157932.36000000002,142257.24,15675.120000000024,9.925211020717997,2023,4,Apr,2023-04
1099,2023-04-14,Alice,East,9948.71,27,Food,4929.55,4990.33,Returning,0.29,Credit Card,Online,East-Alice,134738.91,133097.85,1641.0599999999977,1.2179555259872576,2023,4,Apr,2023-04
1047,2023-04-14,Eve,West,7146.06,16,Clothing,3966.86,4321.04,Returning,0.23,Credit Card,Retail,West-Eve,69136.64,63469.76,5666.879999999997,8.196637846444371,2023,4,Apr,2023-04
1052,2023-04-14,David,North,1834.7,5,Furniture,745.71,856.9100000000001,Returning,0.23,Bank Transfer,Retail,North-David,4284.55,3728.55,556.0,12.976858713283775,2023,4,Apr,2023-04
1001,2023-04-14,David,East,5488.11,2,Electronics,2631.68,2904.06,New,0.15,Bank Transfer,Online,East-David,5808.12,5263.36,544.7600000000002,9.37928279718739,2023,4,Apr,2023-04
1034,2023-04-14,Alice,West,534.61,3,Clothing,3472.51,3732.0,New,0.06,Cash,Online,West-Alice,11196.0,10417.53,778.4699999999993,6.953108252947475,2023,4,Apr,2023-04
1032,2023-04-14,David,North,2286.44,45,Clothing,3712.35,3780.88,New,0.07,Cash,Retail,North-David,170139.6,167055.75,3083.850000000006,1.812540995747025,2023,4,Apr,2023-04
1013,2023-04-15,Eve,North,7255.1,42,Furniture,1375.57,1729.71,New,0.04,Cash,Online,North-Eve,72647.82,57773.939999999995,14873.880000000012,20.47395228101822,2023,4,Apr,2023-04
1010,2023-04-15,Charlie,North,4733.88,4,Food,4943.03,5442.15,Returning,0.29,Cash,Online,North-Charlie,21768.6,19772.12,1996.4799999999996,9.171375283665462,2023,4,Apr,2023-04
1081,2023-04-16,Charlie,West,2896.71,44,Electronics,1362.15,1844.07,New,0.29,Credit Card,Online,West-Charlie,81139.08,59934.600000000006,21204.479999999996,26.13349818607753,2023,4,Apr,2023-04
1027,2023-04-16,Alice,East,8241.57,7,Food,2371.85,2457.29,New,0.03,Cash,Retail,East-Alice,17201.03,16602.95,598.0799999999981,3.477001086562829,2023,4,Apr,2023-04
1052,2023-04-17,Alice,South,8448.93,2,Food,1935.41,2305.44,Returning,0.22,Credit Card,Online,South-Alice,4610.88,3870.82,740.06,16.050298424595738,2023,4,Apr,2023-04
1012,2023-04-18,Alice,South,1874.61,9,Electronics,709.97,1029.71,Returning,0.13,Bank Transfer,Retail,South-Alice,9267.39,6389.7300000000005,2877.659999999999,31.05146109098677,2023,4,Apr,2023-04
1061,2023-04-18,Eve,North,3774.02,47,Electronics,146.27,498.46,New,0.06,Cash,Retail,North-Eve,23427.62,6874.6900000000005,16552.93,70.65561930746699,2023,4,Apr,2023-04
1035,2023-04-18,David,South,9417.1,34,Food,1105.05,1200.96,Returning,0.19,Cash,Online,South-David,40832.64,37571.7,3260.9400000000023,7.986111111111118,2023,4,Apr,2023-04
1033,2023-04-19,Bob,South,2758.48,5,Furniture,3162.92,3409.9300000000003,New,0.0,Cash,Online,South-Bob,17049.65,15814.6,1235.050000000001,7.243843715266888,2023,4,Apr,2023-04
1044,2023-04-20,Charlie,West,8564.8,34,Food,3573.3,3740.13,Returning,0.01,Credit Card,Online,West-Charlie,127164.42,121492.20000000001,5672.219999999987,4.46054014165282,2023,4,Apr,2023-04
1090,2023-04-21,David,West,4883.49,35,Electronics,1130.6,1466.1799999999998,Returning,0.13,Cash,Online,West-David,51316.299999999996,39571.0,11745.299999999996,22.888049216330867,2023,4,Apr,2023-04
1047,2023-04-21,Eve,West,6413.11,17,Furniture,1591.34,2043.82,New,0.29,Cash,Retail,West-Eve,34744.94,27052.78,7692.1600000000035,22.138935914121603,2023,4,Apr,2023-04
1093,2023-04-21,Bob,West,4384.02,17,Furniture,3816.39,4209.44,Returning,0.11,Cash,Retail,West-Bob,71560.48,64878.63,6681.8499999999985,9.337346535406134,2023,4,Apr,2023-04
1088,2023-04-21,Charlie,East,456.59,29,Furniture,639.58,1107.45,New,0.29,Cash,Retail,East-Charlie,32116.050000000003,18547.82,13568.230000000003,42.24750553072374,2023,4,Apr,2023-04
1009,2023-04-21,Eve,North,9813.66,47,Clothing,359.41,733.0,Returning,0.2,Bank Transfer,Retail,North-Eve,34451.0,16892.27,17558.73,50.96725784447476,2023,4,Apr,2023-04
1002,2023-04-22,Eve,North,6551.23,9,Electronics,4398.16,4439.12,New,0.18,Bank Transfer,Online,North-Eve,39952.08,39583.44,368.6399999999994,0.9227054010704808,2023,4,Apr,2023-04
1061,2023-04-22,Eve,South,8345.02,39,Electronics,3494.19,3746.0,Returning,0.25,Bank Transfer,Retail,South-Eve,146094.0,136273.41,9820.589999999997,6.722103577148957,2023,4,Apr,2023-04
1033,2023-04-23,Charlie,East,7171.83,44,Electronics,1195.22,1320.06,Returning,0.23,Bank Transfer,Retail,East-Charlie,58082.64,52589.68,5492.959999999999,9.457145887308151,2023,4,Apr,2023-04
1008,2023-04-23,Eve,North,9154.03,35,Clothing,600.2,1059.8200000000002,Returning,0.29,Bank Transfer,Retail,North-Eve,37093.700000000004,21007.0,16086.700000000004,43.36774169198544,2023,4,Apr,2023-04
1016,2023-04-23,David,South,9961.96,6,Furniture,4502.09,4879.72,New,0.13,Credit Card,Online,South-David,29278.32,27012.54,2265.779999999999,7.738763699556528,2023,4,Apr,2023-04
1060,2023-04-23,Eve,East,273.77,23,Clothing,4110.6,4488.370000000001,New,0.12,Credit Card,Online,East-Eve,103232.51000000002,94543.8,8688.710000000021,8.416641230558106,2023,4,Apr,2023-04
1054,2023-04-24,David,North,7524.78,48,Food,2316.92,2462.63,New,0.04,Credit Card,Online,North-David,118206.24,111212.16,6994.080000000002,5.916844999045737,2023,4,Apr,2023-04
1024,2023-04-24,David,North,4670.99,35,Furniture,2051.0,2121.55,Returning,0.26,Cash,Retail,North-David,74254.25,71785.0,2469.25,3.325398882892225,2023,4,Apr,2023-04
1075,2023-04-25,David,West,4038.58,44,Furniture,3519.29,3822.98,Returning,0.27,Bank Transfer,Online,West-David,168211.12,154848.76,13362.359999999986,7.943803001846719,2023,4,Apr,2023-04
1039,2023-04-25,Alice,East,5830.19,24,Clothing,2615.48,3062.2200000000003,New,0.19,Bank Transfer,Retail,East-Alice,73493.28,62771.520000000004,10721.759999999995,14.588762401133812,2023,4,Apr,2023-04
1095,2023-04-25,Bob,South,9805.65,10,Electronics,3155.97,3263.49,Returning,0.04,Credit Card,Online,South-Bob,32634.899999999998,31559.699999999997,1075.2000000000007,3.294632433376541,2023,4,Apr,2023-04
1075,2023-04-26,David,South,1457.77,37,Electronics,4399.8,4801.06,New,0.13,Bank Transfer,Retail,South-David,177639.22,162792.6,14846.619999999995,8.357737666265363,2023,4,Apr,2023-04
1064,2023-04-27,Bob,North,717.7,13,Clothing,1645.51,2045.53,Returning,0.28,Cash,Retail,North-Bob,26591.89,21391.63,5200.259999999998,19.555811941159497,2023,4,Apr,2023-04
1018,2023-04-27,David,South,7629.7,17,Clothing,355.72,438.27,Returning,0.06,Bank Transfer,Online,South-David,7450.59,6047.240000000001,1403.3499999999995,18.835421087457497,2023,4,Apr,2023-04
1001,2023-04-27,Eve,East,3167.09,25,Electronics,1330.62,1543.6899999999998,New,0.27,Credit Card,Online,East-Eve,38592.24999999999,33265.5,5326.749999999993,13.802641722107401,2023,4,Apr,2023-04
1020,2023-04-27,Alice,South,7095.64,33,Furniture,4772.03,4805.17,Returning,0.28,Bank Transfer,Online,South-Alice,158570.61000000002,157476.99,1093.6200000000244,0.6896738304784376,2023,4,Apr,2023-04
1024,2023-04-27,Alice,West,7734.12,42,Food,2069.05,2363.9,Returning,0.07,Cash,Online,West-Alice,99283.8,86900.1,12383.699999999997,12.473031854139343,2023,4,Apr,2023-04
1003,2023-04-28,Charlie,South,5991.8,27,Furniture,623.32,853.6600000000001,Returning,0.04,Cash,Online,South-Charlie,23048.820000000003,16829.640000000003,6219.18,26.982639458332354,2023,4,Apr,2023-04
1036,2023-04-28,Charlie,West,7739.11,25,Furniture,4037.73,4446.45,Returning,0.09,Bank Transfer,Online,West-Charlie,111161.25,100943.25,10218.0,9.19205208649597,2023,4,Apr,2023-04
1009,2023-04-28,Alice,North,1342.95,33,Clothing,2278.9,2626.9,New,0.05,Credit Card,Online,North-Alice,86687.7,75203.7,11484.0,13.247554151280976,2023,4,Apr,2023-04
1023,2023-04-28,Charlie,North,9850.1,5,Electronics,2311.25,2482.34,Returning,0.22,Credit Card,Retail,North-Charlie,12411.7,11556.25,855.4500000000007,6.892287116188762,2023,4,Apr,2023-04
1056,2023-04-29,Charlie,North,8274.54,10,Clothing,536.81,839.92,Returning,0.15,Bank Transfer,Online,North-Charlie,8399.199999999999,5368.099999999999,3031.0999999999995,36.08796075816744,2023,4,Apr,2023-04
1093,2023-04-29,Alice,North,7353.72,34,Food,4201.11,4436.5,New,0.05,Cash,Online,North-Alice,150841.0,142837.74,8003.260000000009,5.305759044291677,2023,4,Apr,2023-04
1032,2023-04-30,Alice,West,4241.51,18,Electronics,2466.18,2483.87,Returning,0.08,Cash,Online,West-Alice,44709.659999999996,44391.24,318.41999999999825,0.712195082673405,2023,4,Apr,2023-04
1006,2023-04-30,Charlie,North,6233.31,19,Clothing,2962.41,3218.8999999999996,New,0.29,Cash,Retail,North-Charlie,61159.09999999999,56285.78999999999,4873.309999999998,7.968250023299881,2023,4,Apr,2023-04
1076,2023-04-30,Eve,West,3279.51,32,Clothing,4337.82,4460.71,Returning,0.3,Cash,Retail,West-Eve,142742.72,138810.24,3932.4800000000105,2.7549425988239613,2023,4,Apr,2023-04
1051,2023-04-30,Bob,West,5571.8,3,Food,1000.18,1023.64,Returning,0.04,Credit Card,Online,West-Bob,3070.92,3000.54,70.38000000000011,2.291821343441057,2023,4,Apr,2023-04
1051,2023-05-02,Alice,North,6833.11,34,Furniture,3764.14,4100.4,Returning,0.05,Bank Transfer,Retail,North-Alice,139413.59999999998,127980.76,11432.839999999982,8.20066334991707,2023,5,May,2023-05
1096,2023-05-02,Alice,East,4649.88,32,Furniture,991.63,1065.55,Returning,0.22,Bank Transfer,Retail,East-Alice,34097.6,31732.16,2365.4399999999987,6.937262446623806,2023,5,May,2023-05
1036,2023-05-02,David,North,6650.51,42,Furniture,4292.63,4387.99,New,0.07,Credit Card,Retail,North-David,184295.58,180290.46,4005.1199999999953,2.1732045879776365,2023,5,May,2023-05
1061,2023-05-03,Bob,South,7277.56,41,Furniture,2894.18,3193.92,New,0.28,Bank Transfer,Retail,South-Bob,130950.72,118661.37999999999,12289.340000000011,9.384705941288457,2023,5,May,2023-05
1015,2023-05-03,David,South,6699.34,30,Food,2680.22,3027.9199999999996,Returning,0.25,Bank Transfer,Online,South-David,90837.59999999999,80406.59999999999,10431.0,11.483130333694419,2023,5,May,2023-05
1042,2023-05-03,Alice,West,7116.78,37,Furniture,502.86,687.6,Returning,0.21,Cash,Online,West-Alice,25441.2,18605.82,6835.380000000001,26.867364746945903,2023,5,May,2023-05
1086,2023-05-04,Bob,West,7841.4,25,Food,2248.71,2626.02,New,0.08,Bank Transfer,Online,West-Bob,65650.5,56217.75,9432.75,14.36813124043229,2023,5,May,2023-05
1062,2023-05-05,Eve,South,594.79,26,Clothing,992.17,1263.49,Returning,0.25,Bank Transfer,Retail,South-Eve,32850.74,25796.42,7054.32,21.473854165842233,2023,5,May,2023-05
1073,2023-05-07,David,North,1347.42,29,Clothing,2152.68,2475.93,Returning,0.22,Bank Transfer,Online,North-David,71801.97,62427.719999999994,9374.250000000007,13.055700282318169,2023,5,May,2023-05
1056,2023-05-07,David,East,7611.88,28,Clothing,1566.03,1576.34,Returning,0.2,Bank Transfer,Online,East-David,44137.52,43848.84,288.6800000000003,0.6540467158100417,2023,5,May,2023-05
1067,2023-05-08,Charlie,North,2850.74,32,Food,2171.79,2307.64,Returning,0.22,Bank Transfer,Online,North-Charlie,73844.48,69497.28,4347.199999999997,5.8869667712468114,2023,5,May,2023-05
1026,2023-05-08,Charlie,West,9519.09,20,Clothing,2985.63,3452.1400000000003,New,0.17,Credit Card,Retail,West-Charlie,69042.8,59712.600000000006,9330.199999999997,13.513646607611507,2023,5,May,2023-05
1093,2023-05-08,Bob,East,5272.85,17,Furniture,727.38,764.54,Returning,0.17,Credit Card,Retail,East-Bob,12997.18,12365.46,631.7200000000012,4.860438956758321,2023,5,May,2023-05
1012,2023-05-09,David,West,8070.39,13,Food,1311.01,1538.79,Returning,0.09,Bank Transfer,Retail,West-David,20004.27,17043.13,2961.1399999999994,14.80253965778306,2023,5,May,2023-05
1001,2023-05-10,David,East,3793.91,47,Food,4865.33,5316.13,New,0.06,Bank Transfer,Online,East-David,249858.11000000002,228670.51,21187.600000000006,8.47985282526951,2023,5,May,2023-05
1034,2023-05-10,Eve,East,4892.36,19,Clothing,1922.21,2180.83,Returning,0.17,Credit Card,Retail,East-Eve,41435.77,36521.99,4913.779999999999,11.858787709266654,2023,5,May,2023-05
1063,2023-05-10,David,East,5870.97,47,Electronics,4291.33,4658.64,New,0.24,Credit Card,Retail,East-David,218956.08000000002,201692.51,17263.570000000007,7.884489894046334,2023,5,May,2023-05
1030,2023-05-10,Bob,South,1273.18,43,Clothing,4696.64,4713.68,Returning,0.24,Bank Transfer,Online,South-Bob,202688.24000000002,201955.52000000002,732.7200000000012,0.36150099285484005,2023,5,May,2023-05
1051,2023-05-11,Bob,North,5578.37,36,Food,4418.95,4647.87,New,0.04,Bank Transfer,Online,North-Bob,167323.32,159082.19999999998,8241.120000000024,4.9252668426612765,2023,5,May,2023-05
1003,2023-05-11,Charlie,North,6760.37,26,Electronics,3418.78,3824.1,New,0.19,Credit Card,Online,North-Charlie,99426.59999999999,88888.28,10538.319999999992,10.599095211945288,2023,5,May,2023-05
1001,2023-05-11,Eve,East,5262.35,8,Clothing,442.11,803.87,New,0.18,Cash,Retail,East-Eve,6430.96,3536.88,2894.08,45.002301367136475,2023,5,May,2023-05
1099,2023-05-11,Alice,South,3518.89,48,Food,3441.61,3693.45,Returning,0.19,Bank Transfer,Online,South-Alice,177285.59999999998,165197.28,12088.319999999978,6.818557175540472,2023,5,May,2023-05
1038,2023-05-12,Bob,South,8630.74,20,Clothing,2607.31,2774.86,New,0.27,Credit Card,Retail,South-Bob,55497.200000000004,52146.2,3351.0000000000073,6.038142464845086,2023,5,May,2023-05
1033,2023-05-12,Bob,North,5055.98,16,Furniture,2915.88,3397.36,New,0.2,Bank Transfer,Retail,North-Bob,54357.76,46654.08,7703.68,14.172180752113405,2023,5,May,2023-05
1039,2023-05-13,Eve,West,4422.48,40,Furniture,3536.46,3945.82,New,0.24,Bank Transfer,Online,West-Eve,157832.80000000002,141458.4,16374.400000000023,10.37452291285463,2023,5,May,2023-05
1075,2023-05-13,Bob,East,6653.49,36,Clothing,4337.61,4386.82,Returning,0.23,Credit Card,Online,East-Bob,157925.52,156153.96,1771.5599999999977,1.1217692998572983,2023,5,May,2023-05
1060,2023-05-13,Charlie,West,5260.83,31,Electronics,3161.4,3339.66,Returning,0.02,Bank Transfer,Online,West-Charlie,103529.45999999999,98003.40000000001,5526.059999999983,5.337669104040516,2023,5,May,2023-05
1064,2023-05-14,Bob,South,5356.28,8,Electronics,4271.99,4417.79,Returning,0.04,Cash,Online,South-Bob,35342.32,34175.92,1166.4000000000015,3.3002926802767942,2023,5,May,2023-05
1001,2023-05-14,Eve,South,2669.46,35,Electronics,2745.75,3244.76,New,0.05,Bank Transfer,Online,South-Eve,113566.6,96101.25,17465.350000000006,15.378949444643059,2023,5,May,2023-05
1087,2023-05-14,Charlie,West,9472.66,10,Electronics,3988.52,4240.23,New,0.05,Credit Card,Online,West-Charlie,42402.299999999996,39885.2,2517.0999999999985,5.936234591048124,2023,5,May,2023-05
1049,2023-05-14,Eve,South,9298.48,22,Electronics,4573.69,4820.299999999999,New,0.04,Cash,Online,South-Eve,106046.59999999998,100621.18,5425.419999999984,5.1160716137999565,2023,5,May,2023-05
1009,2023-05-14,David,West,2584.91,40,Furniture,2799.71,3231.08,Returning,0.29,Credit Card,Retail,West-David,129243.2,111988.4,17254.800000000003,13.350644366589501,2023,5,May,2023-05
1062,2023-05-16,Charlie,North,8495.62,46,Furniture,159.32,303.36,New,0.03,Cash,Retail,North-Charlie,13954.560000000001,7328.719999999999,6625.840000000002,47.48154008438819,2023,5,May,2023-05
1004,2023-05-17,Alice,North,5198.56,36,Food,3981.2,4432.349999999999,New,0.14,Cash,Online,North-Alice,159564.59999999998,143323.19999999998,16241.399999999994,10.178573442981712,2023,5,May,2023-05
1050,2023-05-17,Bob,North,2254.91,45,Furniture,112.35,586.18,Returning,0.28,Credit Card,Retail,North-Bob,26378.1,5055.75,21322.35,80.83353236207309,2023,5,May,2023-05
1056,2023-05-17,David,West,8374.68,47,Furniture,2461.7,2529.02,Returning,0.22,Cash,Retail,West-David,118863.94,115699.9,3164.040000000008,2.6619006571715595,2023,5,May,2023-05
1053,2023-05-17,Bob,South,7835.09,36,Clothing,4252.17,4720.27,New,0.09,Cash,Retail,South-Bob,169929.72000000003,153078.12,16851.600000000035,9.916805606458972,2023,5,May,2023-05
1049,2023-05-17,Alice,West,3741.08,1,Furniture,3290.89,3317.75,Returning,0.17,Bank Transfer,Online,West-Alice,3317.75,3290.89,26.860000000000127,0.8095848089819946,2023,5,May,2023-05
1063,2023-05-18,Bob,West,3098.87,39,Food,3577.69,3931.25,Returning,0.21,Cash,Retail,West-Bob,153318.75,139529.91,13788.839999999997,8.99357710651828,2023,5,May,2023-05
1050,2023-05-19,Charlie,East,9744.52,35,Clothing,2158.69,2384.38,Returning,0.09,Bank Transfer,Retail,East-Charlie,83453.3,75554.15000000001,7899.149999999994,9.465353676846803,2023,5,May,2023-05
1012,2023-05-20,Bob,North,5371.79,16,Food,3466.11,3799.67,Returning,0.01,Cash,Retail,North-Bob,60794.72,55457.76,5336.959999999999,8.778657093905522,2023,5,May,2023-05
1071,2023-05-20,Eve,West,3003.76,6,Furniture,2831.23,3206.98,Returning,0.06,Bank Transfer,Retail,West-Eve,19241.88,16987.38,2254.5,11.716630599504828,2023,5,May,2023-05
1059,2023-05-21,Alice,North,5108.98,37,Electronics,4146.99,4172.349999999999,Returning,0.06,Cash,Retail,North-Alice,154376.94999999998,153438.63,938.3199999999779,0.6078109458698193,2023,5,May,2023-05
1008,2023-05-21,David,East,5197.84,37,Furniture,1712.43,1980.06,New,0.26,Cash,Online,East-David,73262.22,63359.91,9902.309999999998,13.51625708311869,2023,5,May,2023-05
1002,2023-05-21,Charlie,West,7828.25,26,Clothing,2041.42,2291.17,Returning,0.28,Cash,Online,West-Charlie,59570.42,53076.92,6493.5,10.90054426341127,2023,5,May,2023-05
1035,2023-05-22,Alice,South,3780.22,45,Food,4132.79,4624.1,New,0.15,Credit Card,Retail,South-Alice,208084.50000000003,185975.55,22108.95000000004,10.624986483856336,2023,5,May,2023-05
1049,2023-05-22,Bob,East,4216.17,19,Clothing,3316.97,3544.02,Returning,0.14,Cash,Online,East-Bob,67336.38,63022.42999999999,4313.950000000012,6.406566554364835,2023,5,May,2023-05
1044,2023-05-23,Bob,West,8552.47,19,Food,2182.75,2504.0299999999997,New,0.01,Bank Transfer,Online,West-Bob,47576.56999999999,41472.25,6104.319999999992,12.830517206263488,2023,5,May,2023-05
1100,2023-05-23,Bob,West,7667.96,29,Food,3559.56,3607.15,Returning,0.21,Cash,Retail,West-Bob,104607.35,103227.24,1380.1100000000006,1.3193241201502577,2023,5,May,2023-05
1067,2023-05-23,Bob,North,3133.99,49,Furniture,2628.38,2644.54,Returning,0.11,Cash,Online,North-Bob,129582.45999999999,128790.62000000001,791.839999999982,0.6110703562812297,2023,5,May,2023-05
